gene_id_x,transcript_id,L01_fpkm,L02_fpkm,L03_fpkm,L04_fpkm,L05_fpkm,L06_fpkm,L07_fpkm,L08_fpkm,L09_fpkm,transcript_type,known_or_novel,gene_id_y,class_code
XLOC_004566,TCONS_00013482,3.5574739999999996,3.865208,3.9814190000000003,4.402296,3.6412760000000004,4.461237000000001,4.964948000000001,5.28158,4.717226999999999,protein_coding,known,LOC100257333,equal
XLOC_004566,TCONS_00013483,2.166841,1.507498,2.272594,0.771836,1.5545309999999999,1.157832,2.505509,1.471681,2.018909,protein_coding,known,LOC100257333,equal
XLOC_004569,TCONS_00013484,2.967119,2.7199,4.407605,4.31555,2.720302,2.755624,3.438994,3.532688,4.986566000000001,lncRNA,novel,no_gene_id,i
XLOC_004572,TCONS_00013489,1.4602870000000001,1.277088,1.213986,1.156543,1.160819,1.0583879999999999,1.213769,1.631882,1.300441,protein_coding,known,LOC100854677,equal
XLOC_004573,TCONS_00013491,0.639789,0.5071140000000001,0.802721,1.8814919999999997,2.013608,1.4967979999999999,0.6096729999999999,0.737313,0.596122,protein_coding,known,LOC100854716,equal
XLOC_004574,TCONS_00013492,4.41084,6.608316,2.56805,3.085972,4.705387,1.814799,3.19318,2.576044,1.5327950000000001,protein_coding,known,LOC100255469,equal
XLOC_004575,TCONS_00013494,10.754683,10.491848,11.31339,15.454443,13.717485,13.639470000000001,1.933773,2.302136,2.312757,protein_coding,known,LOC100253671,equal
XLOC_004578,TCONS_00013496,5.1331620000000004,4.640192,4.922798,3.660557,3.6965830000000004,3.562188,5.8546629999999995,5.825166,4.960756,protein_coding,known,LOC104878786,equal
XLOC_004580,TCONS_00013497,1.6783279999999998,1.440339,1.725601,1.2797889999999998,1.393864,1.409058,2.06461,2.0472580000000002,1.8794509999999998,protein_coding,known,LOC100245165,equal
XLOC_004583,TCONS_00013499,3.889328,3.977669,3.9020629999999996,4.485831,5.253499,3.943777,6.344215,6.279247,6.394914,protein_coding,known,LOC100265781,equal
XLOC_004590,TCONS_00013504,39.071327000000004,37.033916,37.355457,42.892723,41.611652,40.611111,36.880589,36.192638,35.572227000000005,protein_coding,known,LOC100258817,equal
XLOC_004597,TCONS_00013508,3.048007,3.436503,4.11097,3.3222959999999997,2.703214,3.6834910000000005,2.254893,2.39581,2.1027150000000003,protein_coding,novel,no_gene_id,x
XLOC_004606,TCONS_00013516,0.79498,1.595205,1.841319,1.491192,0.992566,1.9070919999999998,1.9132669999999998,0.16575499999999999,1.028278,protein_coding,known,LOC100253782,equal
XLOC_004607,TCONS_00013517,188.866516,160.297455,160.279617,216.57875099999998,192.78981000000002,191.40696699999998,150.76710500000002,144.105423,148.005371,protein_coding,known,LOC100258930,equal
XLOC_004608,TCONS_00013518,165.170929,154.08673100000001,162.916931,201.814514,209.152298,179.177628,172.040482,170.542114,170.218674,protein_coding,known,LOC100264100,equal
XLOC_004611,TCONS_00013520,5.426638,4.592668,5.694795,2.89945,2.935743,3.027262,5.869236,6.529689,5.362825,protein_coding,known,LOC100253812,equal
XLOC_004615,TCONS_00013525,1.652379,1.8873220000000002,1.6489580000000001,1.7338810000000002,1.8177450000000002,1.870954,1.706048,1.275392,2.056557,protein_coding,known,LOC100252086,equal
XLOC_004628,TCONS_00013533,6.962273,6.561338,6.91018,10.406322,7.796172,7.811767999999999,9.069162,6.5736490000000005,7.805886999999999,protein_coding,known,LOC100245171,equal
XLOC_004631,TCONS_00013534,2.065578,0.0,2.803208,14.199376,11.901735,10.408709,1.943589,1.270658,2.893178,lncRNA,novel,no_gene_id,u
XLOC_004639,TCONS_00013540,3.7238300000000004,4.337821,4.0641419999999995,4.291739,4.2711559999999995,3.956005,4.952828,4.251094999999999,4.41409,protein_coding,known,LOC104878797,equal
XLOC_004658,TCONS_00013547,4.218723000000001,3.910574,4.101974,3.226761,4.590189,4.690747,1.423167,1.2643440000000001,1.59683,protein_coding,known,LOC100260701,equal
XLOC_004661,TCONS_00013548,1.706232,1.624509,1.533684,1.041774,1.132095,1.189189,0.8424649999999999,0.833312,1.077942,protein_coding,known,LOC100264141,equal
XLOC_004666,TCONS_00013552,0.432572,2.22824,0.46520100000000003,0.9746290000000001,0.801926,0.46090299999999995,2.178839,2.160128,0.601929,protein_coding,known,LOC100260579,equal
XLOC_004668,TCONS_00013553,51.270203,53.146460999999995,61.113296999999996,0.123149,115.99893999999999,102.26049,29.200558,0.8350129999999999,0.0,lncRNA,novel,no_gene_id,o
XLOC_004669,TCONS_00013554,6.262606,6.884810000000001,6.898578,4.645925,2.347038,6.4324449999999995,4.102958,8.885893,7.862808,protein_coding,known,LOC100243552,equal
XLOC_004672,TCONS_00013558,44.965107,46.893745,47.200081,54.967197,54.007099,54.035366,34.044365,34.459793,34.644573,protein_coding,known,LOC100248690,equal
XLOC_004675,TCONS_00013559,2.894478,2.405723,2.830611,1.765361,2.099685,2.0230240000000004,2.299775,2.788811,1.891545,protein_coding,novel,no_gene_id,x
XLOC_004676,TCONS_00013560,40.213581,49.189339000000004,44.396843,37.673508,37.556618,40.621712,53.369686,55.644073,56.901066,protein_coding,known,LOC100855134,equal
XLOC_004677,TCONS_00013561,4.015738,4.700514,3.230891,4.278430999999999,3.6266559999999997,2.964194,3.4835309999999997,4.621705,2.990803,protein_coding,known,LOC100258936,equal
XLOC_004679,TCONS_00013563,3.317399,2.904774,3.788421,5.61779,5.185432,4.344341,4.307075,4.4588790000000005,3.3927169999999998,protein_coding,known,LOC100264105,equal
XLOC_004682,TCONS_00013565,43.317112,41.351212,44.484047,60.750834999999995,57.02639,52.543743000000006,41.642612,39.144642,39.035816,protein_coding,known,LOC100267479,equal
XLOC_004685,TCONS_00013568,139.346878,141.632751,151.909439,135.85884099999998,130.91996799999998,144.894577,115.30524399999999,112.30201699999999,120.76765400000001,protein_coding,known,LOC100255479,equal
XLOC_004689,TCONS_00013569,38.201747999999995,37.117065000000004,37.753372,34.618491999999996,38.919090000000004,38.03286,56.721691,54.94473299999999,54.504539,protein_coding,known,LOC100852699,equal
XLOC_004691,TCONS_00013571,0.73903,1.163997,0.7028439999999999,0.680404,1.224912,1.024889,1.269634,0.723581,1.6408150000000001,protein_coding,known,LOC100852815,equal
XLOC_004691,TCONS_00013572,0.800072,1.2635530000000001,1.218704,1.152194,1.034465,1.157375,1.615067,1.06587,3.123709,protein_coding,known,LOC100852815,equal
XLOC_004691,TCONS_00013573,3.3451779999999998,6.220657,4.6199959999999995,6.628857000000001,7.8613610000000005,7.337451,8.052622999999999,6.1344330000000005,9.672400999999999,protein_coding,known,LOC100852815,equal
XLOC_004691,TCONS_00013574,1.701918,3.535799,2.909174,3.390218,3.3475940000000004,2.694235,3.711444,2.064502,3.081604,protein_coding,known,LOC100852815,equal
XLOC_004691,TCONS_00013575,1.210177,2.110896,0.8170890000000001,1.451241,1.672738,0.872159,1.699411,0.7003550000000001,1.357202,protein_coding,known,LOC100852815,equal
XLOC_004696,TCONS_00013581,200.529312,474.999115,514.47052,671.400391,620.146667,552.025024,246.787552,93.605949,219.575073,protein_coding,known,LOC100853060,equal
XLOC_004697,TCONS_00013582,18.61153,19.692616,19.483856,9.568137,17.359142000000002,18.152967,17.048103,7.647266,16.645391,protein_coding,known,LOC100855339,equal
XLOC_004699,TCONS_00013583,107.390984,105.894516,101.846687,82.428146,84.240051,88.129532,113.41123200000001,108.498924,111.08054399999999,protein_coding,known,LOC100853178,equal
XLOC_004704,TCONS_00013587,16.924709,16.254118,17.815258,16.91316,17.667952,19.252562,15.278192,14.330401,14.706051,protein_coding,known,LOC100853383,equal
XLOC_004705,TCONS_00013588,58.262177,56.626324,59.7617,51.210922,49.745540999999996,54.469260999999996,69.459747,65.892136,66.93802600000001,protein_coding,known,LOC100853527,equal
XLOC_004706,TCONS_00013589,32.299232,30.221798,31.408040999999997,28.923725,29.719738,29.819167999999998,33.719822,32.878403000000006,33.280518,protein_coding,known,LOC100853559,equal
XLOC_004708,TCONS_00013590,18.771954,18.023775,21.654041,19.658342,17.526047,18.768871,19.168734,22.118376,20.827427,protein_coding,known,LOC100853593,equal
XLOC_004710,TCONS_00013591,55.610546,44.942776,35.184757,67.231277,68.78609499999999,61.412155000000006,54.290896999999994,32.284328,45.112038,protein_coding,known,LOC100853676,equal
XLOC_004712,TCONS_00013592,0.9891129999999999,1.502349,1.213328,1.644534,1.767834,1.753332,3.168229,2.789094,1.6975490000000002,protein_coding,known,LOC100853747,equal
XLOC_004718,TCONS_00013597,73.876785,71.48925799999999,73.435852,65.693169,66.919403,70.70630600000001,66.67415600000001,64.938889,62.532299,protein_coding,known,LOC100252080,equal
XLOC_004720,TCONS_00013598,37.530471999999996,37.908195,36.798817,39.410435,38.666653000000004,37.213673,35.591248,36.343056,33.633949,protein_coding,known,LOC100246943,equal
XLOC_004721,TCONS_00013599,10.63345,11.49859,11.596735,10.216425,12.396785000000001,11.099088,9.431063,9.550821000000001,8.538364999999999,protein_coding,known,LOC100241815,equal
XLOC_004722,TCONS_00013600,13.996788,14.439779999999999,14.417073,10.091964,9.932911,10.179814,15.343754,12.786607,13.049000000000001,protein_coding,known,LOC100264093,equal
XLOC_004727,TCONS_00013602,3.206609,3.139363,2.814121,2.933897,2.785669,3.095183,4.5674470000000005,4.824969,5.024438,protein_coding,known,LOC100248682,equal
XLOC_004728,TCONS_00013603,5.642501,6.547007,5.84812,6.477114,5.904095,5.083221,8.574924000000001,7.538284,6.766244,protein_coding,known,LOC100243540,equal
XLOC_004729,TCONS_00013604,0.658457,0.32348699999999997,1.484609,0.8438450000000001,0.85462,1.248263,2.5133959999999997,1.9272369999999999,0.70698,protein_coding,known,LOC100265867,equal
XLOC_004732,TCONS_00013608,18.662014000000003,17.185635,17.479554999999998,23.035446,22.986816,21.788582,20.633745,18.988602,19.480017,protein_coding,known,LOC100255605,equal
XLOC_004734,TCONS_00013609,1.7347110000000001,1.727386,1.948176,1.712689,1.349779,1.918296,1.174576,1.69815,1.045752,protein_coding,novel,no_gene_id,i
XLOC_004741,TCONS_00013616,5.6575239999999996,5.142671,4.975261,5.670164,5.900991,5.788164,6.93705,5.871704,6.894342,protein_coding,known,LOC100267575,equal
XLOC_004742,TCONS_00013617,12.726448,12.368774,12.123171000000001,11.487649000000001,13.050171,12.124086,11.854398,12.373323,12.187667999999999,protein_coding,known,LOC100247075,equal
XLOC_004757,TCONS_00013631,7.7406440000000005,8.444543,8.258261,4.391488,5.0171779999999995,4.941682,4.891145,5.875319,5.530792,protein_coding,novel,no_gene_id,x
XLOC_004759,TCONS_00013633,3.078957,2.36482,2.905339,3.837582,3.862418,3.90564,2.6615990000000003,2.623776,2.030017,protein_coding,known,LOC100243866,equal
XLOC_004760,TCONS_00013634,27.431488,27.672062,26.123568,18.584372000000002,16.915202999999998,18.334957,27.61764,26.820971000000004,26.735464,protein_coding,known,LOC100266190,equal
XLOC_004761,TCONS_00013636,2.988369,2.835905,3.063073,2.440013,2.6512569999999998,3.201387,3.3186150000000003,3.681142,3.4328339999999997,protein_coding,known,LOC100260985,equal
XLOC_004764,TCONS_00013638,4.292039,3.7451589999999997,4.367541,3.806287,3.748043,3.766634,2.4102509999999997,2.337014,2.2286580000000002,protein_coding,known,LOC100264703,equal
XLOC_004767,TCONS_00013641,8.794383999999999,9.459067,9.281331,5.62982,5.790842,5.513414,24.129847,23.378574,23.506226,protein_coding,known,LOC100250741,equal
XLOC_004772,TCONS_00013644,27.71537,26.950416999999998,28.397634999999998,24.191841,24.483864,26.286818,26.354592999999998,26.242853000000004,26.360418,protein_coding,known,LOC100267925,equal
XLOC_004777,TCONS_00013649,4.752675,1.998114,2.642834,4.077669,1.096654,1.5352290000000002,1.652137,3.6175559999999995,1.3005209999999998,protein_coding,known,LOC100257657,equal
XLOC_004779,TCONS_00013651,95.963882,101.651489,105.694221,82.874146,94.63492600000001,106.36211399999999,78.418205,96.290787,94.084869,protein_coding,known,LOC100242279,equal
XLOC_004781,TCONS_00013652,2.126689,2.2300419999999996,2.0343720000000003,3.4449089999999996,3.357832,2.718697,2.724788,0.0,2.9159479999999998,protein_coding,known,LOC100257649,equal
XLOC_004782,TCONS_00013653,28.447731,26.561811,27.968142999999998,29.39834,25.682638,27.592879999999997,34.471436,33.30703,35.256271000000005,protein_coding,known,LOC100264565,equal
XLOC_004784,TCONS_00013654,8.880409,8.802021,10.385339,8.053941,8.806042,8.615582,9.251362,9.736063,9.462996,protein_coding,known,LOC100244673,equal
XLOC_004797,TCONS_00013660,13.914492000000001,13.702992000000002,13.102907,16.121239000000003,16.466314,13.984159,14.676248000000001,15.406692999999999,13.419875,protein_coding,known,LOC100261805,equal
XLOC_004801,TCONS_00013666,53.471764,56.705909999999996,62.724174,47.162471999999994,49.864727,49.266705,59.784256000000006,62.481506,66.888008,protein_coding,known,LOC100241311,equal
XLOC_004803,TCONS_00013668,8.713137,7.919552,7.612011,5.937901,5.55061,5.429197,7.966353999999999,7.947152,7.320562,protein_coding,known,LOC100242868,equal
XLOC_004806,TCONS_00013671,34.624546,34.855015,38.071945,38.979393,37.504906,39.721195,38.579952,37.171295,37.000988,protein_coding,known,LOC100253136,equal
XLOC_004807,TCONS_00013672,11.594957,12.698691,11.576499,11.59792,11.980091999999999,11.365401,12.503304,12.214874,12.272159,protein_coding,known,LOC100242874,equal
XLOC_004810,TCONS_00013674,3.6501910000000004,1.746041,2.149163,1.930345,2.805181,3.227516,2.051357,1.404832,1.442074,protein_coding,known,LOC100259962,equal
XLOC_004813,TCONS_00013677,21.094054999999997,19.74044,23.967018,33.434115999999996,31.527718,28.345781,14.669803,15.295619,15.126842000000002,protein_coding,known,LOC100249733,equal
XLOC_004813,TCONS_00013678,3.7319489999999997,3.425508,4.729824,5.725755,5.5276510000000005,5.510889,2.591568,1.549496,1.41032,protein_coding,known,LOC100249733,equal
XLOC_004814,TCONS_00013679,15.695208,14.364571,16.658422,19.679892000000002,17.971264,15.197587,14.952843,15.49264,17.337896,protein_coding,known,LOC100244584,equal
XLOC_004841,TCONS_00013697,52.027248,56.070312,59.784533999999994,89.960678,87.99073800000001,97.262428,59.880280000000006,62.877464,65.68695799999999,protein_coding,known,LOC100266902,equal
XLOC_004843,TCONS_00013698,1.527715,1.498836,1.5821690000000002,1.532879,1.379453,1.544281,3.4444120000000003,3.3383309999999997,3.254372,protein_coding,known,LOC100258425,equal
XLOC_004844,TCONS_00013699,3.711154,7.574172999999999,8.278644,2.268775,3.31854,4.342308999999999,8.223037,10.521081,7.5247910000000005,protein_coding,known,LOC100251483,equal
XLOC_004846,TCONS_00013701,2.705107,2.455084,2.6042349999999996,1.509536,1.282194,1.456461,3.372743,2.758542,2.8738650000000003,protein_coding,known,LOC100241214,equal
XLOC_004863,TCONS_00013711,3.777558,3.6057620000000004,4.04815,4.653264,4.091403,4.334712000000001,4.859025,5.17485,4.777525,protein_coding,known,LOC100241185,equal
XLOC_004865,TCONS_00013712,0.000171,0.0,9.723336,11.452789,11.680833999999999,11.714497,12.08589,11.501024000000001,11.519346,protein_coding,known,LOC100246319,equal
XLOC_004869,TCONS_00013716,5.905366000000001,5.280194,4.924624,4.82945,4.46001,4.848858,5.330815,5.069393,5.2839089999999995,protein_coding,known,LOC100251465,equal
XLOC_004870,TCONS_00013717,161.81633,173.317917,156.418076,121.19980600000001,138.224182,131.405594,197.112198,199.51538100000002,205.904404,protein_coding,known,LOC100256600,equal
XLOC_004884,TCONS_00013726,15.696857000000001,14.720498000000001,10.989774,13.443438,18.807678,17.524935,9.26004,9.555728,9.144744000000001,protein_coding,known,LOC100254836,equal
XLOC_004886,TCONS_00013727,4.06741,3.13025,3.9980510000000002,3.096915,3.438515,1.4979559999999998,4.291576999999999,4.275075,3.309421,protein_coding,known,LOC100261688,equal
XLOC_004893,TCONS_00013735,0.35554,4.377347,0.6700689999999999,4.002509,1.0041360000000001,2.7050110000000003,0.919942,0.509691,0.819034,protein_coding,known,LOC100261788,equal
XLOC_004895,TCONS_00013738,0.195665,0.234408,12.965556,0.204448,0.306512,0.221752,0.11055799999999999,0.07850499999999999,14.668954999999999,protein_coding,known,LOC100244650,equal
XLOC_004895,TCONS_00013743,4.992433999999999,4.649058,5.059053,4.553999999999999,4.7136949999999995,4.959427,5.193922,5.165025,5.375262,protein_coding,known,LOC100244650,equal
XLOC_004905,TCONS_00013752,13.407572,13.884770999999999,14.289941,15.662522000000001,15.405357999999998,18.146711,13.759859,13.011772,12.996815,protein_coding,known,LOC100232924,equal
XLOC_004911,TCONS_00013757,97.396202,101.374786,102.467751,121.230621,111.71221200000001,108.71770500000001,92.689987,87.587631,89.804573,protein_coding,known,GDH,equal
XLOC_004912,TCONS_00013758,22.682620999999997,23.576248,18.599018,24.257808999999998,25.888985,21.809364000000002,26.341177000000002,25.992355,23.06567,protein_coding,novel,no_gene_id,o
XLOC_004914,TCONS_00013760,1.275233,1.217484,1.1252659999999999,1.7394349999999998,1.359205,1.492796,1.083987,1.147982,0.997394,lncRNA,novel,no_gene_id,i
XLOC_004927,TCONS_00013768,2.217445,1.828841,2.963214,2.162817,2.3215380000000003,2.164787,2.48556,2.770797,2.0004470000000003,protein_coding,novel,no_gene_id,i
XLOC_004930,TCONS_00013772,3.2506470000000003,2.80342,2.7103919999999997,3.508551,2.147816,2.266941,2.852008,2.8796459999999997,2.039823,protein_coding,known,LOC109122337,equal
XLOC_004946,TCONS_00013782,23.590248000000003,23.853727,24.827901999999998,29.022938,26.338316,25.517723,37.437336,37.135605,35.413585999999995,protein_coding,known,LOC100250929,equal
XLOC_004948,TCONS_00013783,10.429487,11.019883,8.076613,11.652674000000001,10.384001,11.541782000000001,9.730381,12.141296,11.030983,protein_coding,known,LOC100268096,equal
XLOC_004951,TCONS_00013785,33.164543,32.500462,33.695278,32.627579,31.728775,28.8729,39.147507,38.556145,38.187378,protein_coding,known,LOC100262954,equal
XLOC_004953,TCONS_00013787,1.072128,1.04711,0.8206829999999999,0.956816,1.376288,1.219911,1.127994,0.766596,1.050761,protein_coding,known,LOC100267945,equal
XLOC_004957,TCONS_00013790,14.364899,13.963961999999999,14.789606,15.076344,13.886546,15.466651999999998,17.282946,15.707158999999999,16.598017000000002,protein_coding,known,LOC100247582,equal
XLOC_004985,TCONS_00013812,2.300573,2.298752,2.443285,2.089235,1.3958979999999999,1.938589,3.145768,3.574869,2.965252,protein_coding,known,LOC100255590,equal
XLOC_004987,TCONS_00013813,2.608043,3.260066,3.4360699999999995,4.190519999999999,3.858517,3.8284480000000003,3.5357790000000002,3.671333,3.4923559999999996,lncRNA,known,LOC104878888,equal
XLOC_005002,TCONS_00013821,1.319606,0.225838,4.107158999999999,1.4728459999999999,2.0424290000000003,2.1612139999999997,3.1175029999999997,0.032093,1.34754,protein_coding,known,LOC100265262,equal
